token,canonical_id,pub_batch,x,y,cell_id,ts,id,created_date,updated_date,created_by_id,created_by,is_sample
ad1b9e2e-51bb-4e90-a9ad-816022f82dc4,695ca1380d03a9f4ab4f3667,1/6/2026,4,5,26,2026-01-06T05:50:59.748Z,695ca2c478a2db8261bf6ead,2026-01-06T05:51:00.125000,2026-01-06T05:51:00.125000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593dddb7e03945a9abeb07,1/5/2026,4,4,25,2026-01-05T21:22:40.424Z,695c2ba1284c3c46856ad4be,2026-01-05T21:22:41.896000,2026-01-05T21:22:41.896000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593dddef4549e17f3ee3a2,1/5/2026,2,1,8,2026-01-05T21:22:25.459Z,695c2b91c4d14a56e77e4106,2026-01-05T21:22:25.784000,2026-01-05T21:22:25.784000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593ddde0762f0fda4a8b45,1/5/2026,4,6,27,2026-01-05T21:22:15.971Z,695c2b8864b92fd413817920,2026-01-05T21:22:16.179000,2026-01-05T21:22:16.179000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593ddcadb5f834c1df5aac,1/5/2026,6,6,41,2026-01-05T21:21:20.850Z,695c2b51d4474ddc511ced84,2026-01-05T21:21:21.559000,2026-01-05T21:21:21.559000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593ddc97c883f04d4a839d,1/5/2026,3,3,17,2026-01-05T21:20:57.823Z,695c2b39f7dd533e210fafcb,2026-01-05T21:20:57.982000,2026-01-05T21:20:57.982000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593ddc5731441183ecdee5,1/5/2026,2,1,8,2026-01-05T21:20:47.139Z,695c2b2f75c91077ee43bcf4,2026-01-05T21:20:47.337000,2026-01-05T21:20:47.337000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593ddbdf5f0ff1ac2e78f2,1/5/2026,3,2,16,2026-01-05T21:20:24.539Z,695c2b182e3d42cf0813ad31,2026-01-05T21:20:24.689000,2026-01-05T21:20:24.689000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69079124900fedf3fc27cf51,1/5/2026,3,3,17,2026-01-05T21:20:07.684Z,695c2b07a9edf15cf88913fa,2026-01-05T21:20:07.848000,2026-01-05T21:20:07.848000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593ddac1fb00b7ab7169e6,1/5/2026,4,6,27,2026-01-05T21:19:43.808Z,695c2aef95fe2d71395aff53,2026-01-05T21:19:43.962000,2026-01-05T21:19:43.962000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,6907912510acab4c189c26cd,1/5/2026,4,6,27,2026-01-05T21:19:34.658Z,695c2ae6296e79fc1f7df6b0,2026-01-05T21:19:34.799000,2026-01-05T21:19:34.799000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,690791231130232c6f24a8b1,1/5/2026,4,7,28,2026-01-05T21:19:15.311Z,695c2ad31efbcca7bccca063,2026-01-05T21:19:15.890000,2026-01-05T21:19:15.890000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,690791231130232c6f24a8b1,1/5/2026,4,7,28,2026-01-05T21:19:15.309Z,695c2ad38fd0a9bd3aa164f0,2026-01-05T21:19:15.716000,2026-01-05T21:19:15.716000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69079125de5cf20cb23dbb42,1/5/2026,4,7,28,2026-01-05T21:18:44.670Z,695c2ab4b8f540f985fe8bdc,2026-01-05T21:18:44.806000,2026-01-05T21:18:44.806000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593dc0eac6a120dc6e88a1,1/5/2026,6,3,38,2026-01-05T21:18:29.479Z,695c2aa67a5ff60e526c8097,2026-01-05T21:18:30.264000,2026-01-05T21:18:30.264000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69079122e0cd0242cebd60cf,1/5/2026,5,4,32,2026-01-05T21:17:48.122Z,695c2a7ca09020d4456b98ae,2026-01-05T21:17:48.262000,2026-01-05T21:17:48.262000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593db9785c2ed83c8cbea7,1/5/2026,3,5,19,2026-01-05T21:16:53.590Z,695c2a45947510e697fb2788,2026-01-05T21:16:53.742000,2026-01-05T21:16:53.742000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,690791237f24aa1ecd5429a9,1/5/2026,4,4,25,2026-01-05T21:16:40.146Z,695c2a3822a958faaa09119b,2026-01-05T21:16:40.313000,2026-01-05T21:16:40.313000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593db392815610917874fb,1/5/2026,4,5,26,2026-01-05T21:17:14.310Z,695c2a2d3ca27425a5d9b236,2026-01-05T21:16:29.392000,2026-01-05T21:17:14.697000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69593daf0a570c24336526d8,1/5/2026,5,6,34,2026-01-05T21:16:08.594Z,695c2a1829e00f2f634b2e8c,2026-01-05T21:16:08.768000,2026-01-05T21:16:08.768000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,69079123065e0438f4af92d0,1/5/2026,5,6,34,2026-01-05T21:15:58.372Z,695c2a0e8406575894810c70,2026-01-05T21:15:58.550000,2026-01-05T21:15:58.550000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,695c28d6a203a012babb6234,1/5/2026,6,6,41,2026-01-05T21:15:42.754Z,695c29fef473df9609915daf,2026-01-05T21:15:42.898000,2026-01-05T21:15:42.898000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,695c28e8d6fc39a4c98a14c9,1/5/2026,6,6,41,2026-01-05T21:15:29.715Z,695c29f20f83fafa77231837,2026-01-05T21:15:30.462000,2026-01-05T21:15:30.462000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,695c2903e88bf14c30ea00b4,1/5/2026,6,6,41,2026-01-05T21:15:17.695Z,695c29e8bf8a59509ca616d9,2026-01-05T21:15:20.602000,2026-01-05T21:15:20.602000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,695c2903e88bf14c30ea00b4,1/5/2026,6,6,41,2026-01-05T21:15:16.483Z,695c29e58f0389668b41ab4e,2026-01-05T21:15:17.981000,2026-01-05T21:15:17.981000,anonymous,anonymous,FALSE
403fcc5a-e686-45f2-bcab-23af322043b8,695c29534847f0ce87dedcf8,1/5/2026,6,6,41,2026-01-05T21:15:05.263Z,695c29c94e42c32b87873bbd,2026-01-05T21:14:49.516000,2026-01-05T21:15:05.436000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593dddb7e03945a9abeb07,1/5/2026,4,2,23,2026-01-05T18:41:03.682Z,695c05bf372e251510d4221f,2026-01-05T18:41:03.868000,2026-01-05T18:41:03.868000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593dddef4549e17f3ee3a2,1/5/2026,4,6,27,2026-01-05T18:40:56.504Z,695c05ba911107452d2cb8a1,2026-01-05T18:40:58.330000,2026-01-05T18:40:58.330000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593ddde0762f0fda4a8b45,1/5/2026,2,7,14,2026-01-05T18:40:46.291Z,695c05aeacec0109758fff5b,2026-01-05T18:40:46.510000,2026-01-05T18:40:46.510000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593ddcadb5f834c1df5aac,1/5/2026,2,2,9,2026-01-05T18:40:39.306Z,695c05a774b9c30640dba08d,2026-01-05T18:40:39.501000,2026-01-05T18:40:39.501000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593ddc97c883f04d4a839d,1/5/2026,4,4,25,2026-01-05T18:40:34.573Z,695c05a216955aea4ffa05b5,2026-01-05T18:40:34.766000,2026-01-05T18:40:34.766000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593ddc5731441183ecdee5,1/5/2026,3,3,17,2026-01-05T18:40:27.588Z,695c059cf77bd41517ceeb09,2026-01-05T18:40:28.161000,2026-01-05T18:40:28.161000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593ddbdf5f0ff1ac2e78f2,1/5/2026,5,2,30,2026-01-05T18:40:19.531Z,695c0595ab82ddf3a4c4674a,2026-01-05T18:40:21.806000,2026-01-05T18:40:21.806000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69079124900fedf3fc27cf51,1/5/2026,4,7,28,2026-01-05T18:40:09.440Z,695c0589b5c78aee25c47219,2026-01-05T18:40:09.623000,2026-01-05T18:40:09.623000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593ddac1fb00b7ab7169e6,1/5/2026,5,6,34,2026-01-05T18:40:03.118Z,695c0578f588498c76058f9d,2026-01-05T18:39:52.867000,2026-01-05T18:40:03.505000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,6907912510acab4c189c26cd,1/5/2026,4,5,26,2026-01-05T18:39:48.133Z,695c057402777ec48de09391,2026-01-05T18:39:48.340000,2026-01-05T18:39:48.340000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69079125de5cf20cb23dbb42,1/5/2026,6,2,37,2026-01-05T18:39:40.854Z,695c056d861946ac87cf8106,2026-01-05T18:39:41.039000,2026-01-05T18:39:41.039000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,690791231130232c6f24a8b1,1/5/2026,5,5,33,2026-01-05T18:39:34.651Z,695c0568f2de44bbc8179fd5,2026-01-05T18:39:36.397000,2026-01-05T18:39:36.397000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593dc0eac6a120dc6e88a1,1/5/2026,6,2,37,2026-01-05T18:39:22.221Z,695c055a8af6cb3141325043,2026-01-05T18:39:22.406000,2026-01-05T18:39:22.406000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69079122e0cd0242cebd60cf,1/5/2026,5,2,30,2026-01-05T18:39:09.689Z,695c054d6c5b7e1cbac113ce,2026-01-05T18:39:09.871000,2026-01-05T18:39:09.871000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593db9785c2ed83c8cbea7,1/5/2026,5,2,30,2026-01-05T18:39:06.488Z,695c054a9c18d13470c11c68,2026-01-05T18:39:06.678000,2026-01-05T18:39:06.678000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,690791237f24aa1ecd5429a9,1/5/2026,6,3,38,2026-01-05T18:38:56.811Z,695c054277d3adac6e800770,2026-01-05T18:38:58.045000,2026-01-05T18:38:58.045000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593db392815610917874fb,1/5/2026,3,7,21,2026-01-05T18:38:46.144Z,695c05383eee1b14c79c06c7,2026-01-05T18:38:48.186000,2026-01-05T18:38:48.186000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69593daf0a570c24336526d8,1/5/2026,4,7,28,2026-01-05T18:38:38.020Z,695c052f936bf8972ad9cc49,2026-01-05T18:38:39.536000,2026-01-05T18:38:39.536000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,69079123065e0438f4af92d0,1/5/2026,5,7,35,2026-01-05T18:38:30.659Z,695c05266f51ec82b2595fc9,2026-01-05T18:38:30.838000,2026-01-05T18:38:30.838000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,695c02e9c431c7feaeffe2ec,1/5/2026,5,7,35,2026-01-05T18:38:17.143Z,695c0519ffae52252b648d56,2026-01-05T18:38:17.325000,2026-01-05T18:38:17.325000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,695c034d99528b121cd05c16,1/5/2026,6,6,41,2026-01-05T18:38:13.149Z,695c051574b9c30640db9ee7,2026-01-05T18:38:13.338000,2026-01-05T18:38:13.338000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,695c03cb6ff1bc0ae7776f0b,1/5/2026,6,4,39,2026-01-05T18:37:58.415Z,695c0506d1714a01138c2939,2026-01-05T18:37:58.598000,2026-01-05T18:37:58.598000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,695c0412a542d298697f2a4c,1/5/2026,5,5,33,2026-01-05T18:37:50.402Z,695c04fe0e9d855c5e4428f0,2026-01-05T18:37:50.590000,2026-01-05T18:37:50.590000,anonymous,anonymous,FALSE
ab659953-8333-4356-ac9b-53729fb97748,695c04a7f824e832f47d8a7b,1/5/2026,3,7,21,2026-01-05T18:37:39.546Z,695c04f3320545e9e96911f8,2026-01-05T18:37:39.725000,2026-01-05T18:37:39.725000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593dddb7e03945a9abeb07,1/5/2026,6,4,39,2026-01-05T18:17:44.459Z,695c0049f3a8038dd99687b2,2026-01-05T18:17:45.243000,2026-01-05T18:17:45.243000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593dddef4549e17f3ee3a2,1/5/2026,4,7,28,2026-01-05T18:17:39.113Z,695c0043d1eb877fa716c759,2026-01-05T18:17:39.854000,2026-01-05T18:17:39.854000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593ddde0762f0fda4a8b45,1/5/2026,2,7,14,2026-01-05T18:17:22.654Z,695c0033093da5b1f9f72eb7,2026-01-05T18:17:23.430000,2026-01-05T18:17:23.430000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593ddcadb5f834c1df5aac,1/5/2026,2,2,9,2026-01-05T18:17:11.733Z,695c00179d5e94ffb8f2755c,2026-01-05T18:16:55.906000,2026-01-05T18:17:13.772000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593ddc97c883f04d4a839d,1/5/2026,6,4,39,2026-01-05T18:16:49.462Z,695c0012be67025e14e1b31b,2026-01-05T18:16:50.197000,2026-01-05T18:16:50.197000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593ddc5731441183ecdee5,1/5/2026,2,4,11,2026-01-05T18:16:36.027Z,695c0004d99e8e65b481d30a,2026-01-05T18:16:36.787000,2026-01-05T18:16:36.787000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593ddbdf5f0ff1ac2e78f2,1/5/2026,5,3,31,2026-01-05T18:16:27.263Z,695bfffc410b77d941c7beec,2026-01-05T18:16:28.518000,2026-01-05T18:16:28.518000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69079124900fedf3fc27cf51,1/5/2026,6,7,42,2026-01-05T18:16:19.100Z,695bfff38aa3e181ff154617,2026-01-05T18:16:19.997000,2026-01-05T18:16:19.997000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593ddac1fb00b7ab7169e6,1/5/2026,5,6,34,2026-01-05T18:16:08.989Z,695bffe9b4f7ad9aa3ef7ccd,2026-01-05T18:16:09.738000,2026-01-05T18:16:09.738000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,6907912510acab4c189c26cd,1/5/2026,5,5,33,2026-01-05T18:15:59.780Z,695bffe0d090e5e326bbfe39,2026-01-05T18:16:00.525000,2026-01-05T18:16:00.525000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69079125de5cf20cb23dbb42,1/5/2026,7,2,44,2026-01-05T18:15:42.677Z,695bffcf90f116d774af1dcc,2026-01-05T18:15:43.415000,2026-01-05T18:15:43.415000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,690791231130232c6f24a8b1,1/5/2026,5,5,33,2026-01-05T18:15:33.361Z,695bffc6185fa134ed6e4c75,2026-01-05T18:15:34.116000,2026-01-05T18:15:34.116000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593dc0eac6a120dc6e88a1,1/5/2026,5,3,31,2026-01-05T18:15:24.983Z,695bffbda418a859b07d8dbe,2026-01-05T18:15:25.728000,2026-01-05T18:15:25.728000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69079122e0cd0242cebd60cf,1/5/2026,6,3,38,2026-01-05T18:15:16.184Z,695bffae001b26c99b7fddbf,2026-01-05T18:15:10.506000,2026-01-05T18:15:18.212000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593db9785c2ed83c8cbea7,1/5/2026,5,3,31,2026-01-05T18:15:05.524Z,695bffaab786c24b052ec796,2026-01-05T18:15:06.303000,2026-01-05T18:15:06.303000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,690791237f24aa1ecd5429a9,1/5/2026,6,3,38,2026-01-05T18:14:57.553Z,695bffa2e5395271a850c57f,2026-01-05T18:14:58.297000,2026-01-05T18:14:58.297000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593db392815610917874fb,1/5/2026,3,7,21,2026-01-05T18:14:40.011Z,695bff9110dd089daeeb4fb8,2026-01-05T18:14:41.114000,2026-01-05T18:14:41.114000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69593daf0a570c24336526d8,1/5/2026,4,6,27,2026-01-05T18:14:27.725Z,695bff8434fe2dd6530e3e11,2026-01-05T18:14:28.484000,2026-01-05T18:14:28.484000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,69079123065e0438f4af92d0,1/5/2026,5,7,35,2026-01-05T18:14:17.945Z,695bff7a4f062619690b8fa3,2026-01-05T18:14:18.697000,2026-01-05T18:14:18.697000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,695bfeb049bdce1800054d79,1/5/2026,7,3,45,2026-01-05T18:14:04.260Z,695bff6e3ba4f199a9867bdd,2026-01-05T18:14:06.602000,2026-01-05T18:14:06.602000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,695bfeded0fac90608a86445,1/5/2026,6,6,41,2026-01-05T18:13:52.116Z,695bff605406046d8b5a7b9c,2026-01-05T18:13:52.874000,2026-01-05T18:13:52.874000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,695bfef8ec9a2540846c0bee,1/5/2026,4,5,26,2026-01-05T18:13:44.072Z,695bff58c5691a4526399563,2026-01-05T18:13:44.804000,2026-01-05T18:13:44.804000,anonymous,anonymous,FALSE
dfbc11e3-d5d5-4bcc-b914-d89ffa62854f,695bff1ac48631b3adca4af6,1/5/2026,5,6,34,2026-01-05T18:13:28.159Z,695bff490918ef702ae46139,2026-01-05T18:13:29.235000,2026-01-05T18:13:29.235000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593dddb7e03945a9abeb07,1/5/2026,6,3,38,2026-01-05T16:24:47.008Z,695be5cf43d94926ba86627e,2026-01-05T16:24:47.263000,2026-01-05T16:24:47.263000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593dddef4549e17f3ee3a2,1/5/2026,5,6,34,2026-01-05T16:24:39.750Z,695be5c7237348cb07839f3a,2026-01-05T16:24:39.991000,2026-01-05T16:24:39.991000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593ddde0762f0fda4a8b45,1/5/2026,3,7,21,2026-01-05T16:24:29.151Z,695be5bdd2c40c7be2c12344,2026-01-05T16:24:29.414000,2026-01-05T16:24:29.414000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593ddcadb5f834c1df5aac,1/5/2026,3,2,16,2026-01-05T16:24:23.579Z,695be5b81b4f0dbdffbc405b,2026-01-05T16:24:24.089000,2026-01-05T16:24:24.089000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593ddc97c883f04d4a839d,1/5/2026,3,4,18,2026-01-05T16:24:14.764Z,695be5af521f01cda2ef1d1b,2026-01-05T16:24:15.011000,2026-01-05T16:24:15.011000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593ddc5731441183ecdee5,1/5/2026,2,2,9,2026-01-05T16:23:52.589Z,695be59861dafba102425296,2026-01-05T16:23:52.854000,2026-01-05T16:23:52.854000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593ddbdf5f0ff1ac2e78f2,1/5/2026,6,3,38,2026-01-05T16:23:44.546Z,695be5918f8f5b97a470eec9,2026-01-05T16:23:45.017000,2026-01-05T16:23:45.017000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69079124900fedf3fc27cf51,1/5/2026,6,6,41,2026-01-05T16:23:35.060Z,695be588aabf4a0c43fba505,2026-01-05T16:23:36.111000,2026-01-05T16:23:36.111000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593ddac1fb00b7ab7169e6,1/5/2026,5,5,33,2026-01-05T16:23:24.638Z,695be57c04a21c455e431b8f,2026-01-05T16:23:24.952000,2026-01-05T16:23:24.952000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,6907912510acab4c189c26cd,1/5/2026,4,4,25,2026-01-05T16:23:14.376Z,695be57258eff553790790af,2026-01-05T16:23:14.627000,2026-01-05T16:23:14.627000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69079125de5cf20cb23dbb42,1/5/2026,6,2,37,2026-01-05T16:23:07.353Z,695be56b93e403071fb195f6,2026-01-05T16:23:07.657000,2026-01-05T16:23:07.657000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,690791231130232c6f24a8b1,1/5/2026,4,4,25,2026-01-05T16:23:02.660Z,695be56602d355e5f724e2c6,2026-01-05T16:23:02.948000,2026-01-05T16:23:02.948000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593dc0eac6a120dc6e88a1,1/5/2026,5,3,31,2026-01-05T16:22:55.104Z,695be560c5578bdafe1f19fb,2026-01-05T16:22:56.164000,2026-01-05T16:22:56.164000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69079122e0cd0242cebd60cf,1/5/2026,5,2,30,2026-01-05T16:22:47.302Z,695be55951bc18e72b3e9960,2026-01-05T16:22:49.110000,2026-01-05T16:22:49.110000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593db9785c2ed83c8cbea7,1/5/2026,6,2,37,2026-01-05T16:22:42.235Z,695be552a4aac46f83501c46,2026-01-05T16:22:42.502000,2026-01-05T16:22:42.502000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,690791237f24aa1ecd5429a9,1/5/2026,5,3,31,2026-01-05T16:22:36.748Z,695be54d606bb2bad6ca90be,2026-01-05T16:22:37.442000,2026-01-05T16:22:37.442000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593db392815610917874fb,1/5/2026,2,7,14,2026-01-05T16:22:27.761Z,695be5447ccdce51cc021648,2026-01-05T16:22:28.012000,2026-01-05T16:22:28.012000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69593daf0a570c24336526d8,1/5/2026,4,7,28,2026-01-05T16:22:17.137Z,695be532fcf4415e20bd056a,2026-01-05T16:22:10.179000,2026-01-05T16:22:17.602000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,69079123065e0438f4af92d0,1/5/2026,3,7,21,2026-01-05T16:22:02.515Z,695be52bf8b7ddad75d117a1,2026-01-05T16:22:03.055000,2026-01-05T16:22:03.055000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,695be1778fa01f99647c37c0,1/5/2026,5,6,34,2026-01-05T16:21:47.349Z,695be51caa5914c75aec2956,2026-01-05T16:21:48.641000,2026-01-05T16:21:48.641000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,695be2deb254a16120c3de01,1/5/2026,4,6,27,2026-01-05T16:21:38.064Z,695be5128dc22e14b1157c4c,2026-01-05T16:21:38.312000,2026-01-05T16:21:38.312000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,695be328d1a9b6435b4f2a75,1/5/2026,5,4,32,2026-01-05T16:21:24.159Z,695be50530410ebd8c2d5e03,2026-01-05T16:21:25.266000,2026-01-05T16:21:25.266000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,695be3447020dda6c146ce7a,1/5/2026,6,3,38,2026-01-05T16:21:11.609Z,695be4f811ed55ae6dec1f29,2026-01-05T16:21:12.745000,2026-01-05T16:21:12.745000,anonymous,anonymous,FALSE
35569596-4e4f-4ef8-ba25-8e0b36d7c77c,695be4b6f3b60da0c67d717f,1/5/2026,6,6,41,2026-01-05T16:21:00.987Z,695be4eda4aac46f83501c13,2026-01-05T16:21:01.521000,2026-01-05T16:21:01.521000,anonymous,anonymous,FALSE
c9a109b8-eb5c-4ec3-b8c4-7c0dbf4de12b,69593dddb7e03945a9abeb07,1/5/2026,5,3,31,2026-01-05T15:52:30.544Z,695bde401b140c8bb33f8eb4,2026-01-05T15:52:32.747000,2026-01-05T15:52:32.747000,anonymous,anonymous,FALSE
c9a109b8-eb5c-4ec3-b8c4-7c0dbf4de12b,69593dddef4549e17f3ee3a2,1/5/2026,3,7,21,2026-01-05T15:50:06.219Z,695bddae1851d65ef301c1f5,2026-01-05T15:50:06.481000,2026-01-05T15:50:06.481000,anonymous,anonymous,FALSE
c9a109b8-eb5c-4ec3-b8c4-7c0dbf4de12b,69593ddde0762f0fda4a8b45,1/5/2026,2,7,14,2026-01-05T15:49:46.720Z,695bdd9c485dd8c85c381b46,2026-01-05T15:49:48.383000,2026-01-05T15:49:48.383000,anonymous,anonymous,FALSE
c9a109b8-eb5c-4ec3-b8c4-7c0dbf4de12b,69593ddcadb5f834c1df5aac,1/5/2026,2,2,9,2026-01-05T15:49:31.441Z,695bdd89bb11bad0c18c1285,2026-01-05T15:49:29.334000,2026-01-05T15:49:33.641000,anonymous,anonymous,FALSE
c9a109b8-eb5c-4ec3-b8c4-7c0dbf4de12b,69593ddc97c883f04d4a839d,1/5/2026,5,5,33,2026-01-05T15:49:15.789Z,695bdd7cd3275a69389829ce,2026-01-05T15:49:16.686000,2026-01-05T15:49:16.686000,anonymous,anonymous,FALSE
